category id,gene,locus tag,category1,category2,category3,category4,category5
SW 4.2.1.4,BSU_35550,tuaG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_27830,coxA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_40880,exoA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37890,spsC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_18600,yozQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_22240,ypqA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_00540,fin,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23420,spoVAC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19250,yocL,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_15170,spoVD,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19710,yodQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_13840,stoA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23390,spoVAF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30080,yteV,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_29239,ytrH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_10790,asnO,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_12390,uxaA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23190,dacB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_27450,glnM,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37840,spsI,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_18220,yngF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_12360,exuT,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_24380,spoIIIAF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37850,spsG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_36410,mbl,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_11810,spoVIF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_22520,ypjB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_10940,yitC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_13920,splA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_24160,mmgB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_27760,csbX,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_13400,ligD,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30870,ytcB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_32650,yurS,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_29630,refZ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_10110,pbpF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_22900,ypfB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_36540,ywnJ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_10930,yitB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_13790,ykvQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_00230,bofA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19689,yokU,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_18780,yoaW,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_32340,lytH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_39000,hbuT,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_29160,ytvI,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_06280,ydjP,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37190,ywjE,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_25800,yqcK,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_15220,murG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19740,yodT,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30970,glgC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_15950,ftsY,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_25150,yqfQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30950,glgA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19720,yodR,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_00610,yabQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_36550,spoIIQ,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_06930,yesK,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30630,rppH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_26390,sigKC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_13410,ykoV,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_16740,spoVFB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_35540,tuaH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_33540,azoR2,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_25350,yqfD,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_16760,dapG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30840,yteA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_17420,spoVK,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23440,spoVAA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_26560,yrkC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_01570,pdaB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_10920,yitA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_12370,exuR,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_35560,tuaF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_19700,yodP,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_07270,yfnH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23170,spmB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_15650,yloB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_03100,ycgG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_14960,ylbC,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_03090,ycgF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_00630,yabR,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_11790,yjcA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_07920,chaA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37820,spsK,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37510,pbpG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_24420,spoIIIAB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_24120,mmgF,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_37810,spsL,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_23470,spoIIAA,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_09140,yhcM,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_28210,lonB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_24370,spoIIIAG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_30980,glgB,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_12330,yjmD,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_07280,yfnG,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.4,BSU_18240,yngH,Lifestyles,Sporulation,Sporulation proteins,Sporulation proteins/ other,
SW 4.2.1.5,BSU_32849,yuzL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13290,ykzD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_14200,ykuS,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22300,yppC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_16825,ymfD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_21960,ypeQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40260,yycQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36490,ywoC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07130,lplD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_09360,yhdC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_00650,yabS,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11799,yjzK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31820,yuzF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31420,yugF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19270,yozN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13509,ykzP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_01650,ybbC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13940,ykwB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13360,ykoP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27810,yrbD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27680,yrbG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_21670,ypqP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_17650,yncE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_26740,cypA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30860,ytcA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22169,ypzG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30720,ythB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32360,yunC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_14810,ylaK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30330,ytvB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36790,ywmA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_14460,ykpC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36170,ywqL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31310,yugP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18710,yozF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31810,yuzE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11549,yizD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_26259,yqzO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11080,yitQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_06559,yezF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31321,mstX,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_10780,yisN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_39060,citH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27469,yrzR,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40270,yycP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19280,yocN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_23616,mciZ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_09740,yheF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07250,yetO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31300,yugS,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_26240,yqaO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31140,yubC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_29910,ytzH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18709,yozT,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_16880,ymfJ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27468,yrzQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11260,yjzC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13350,ykoN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13510,ykzE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_10600,yhjQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_03120,ycgI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19669,yoyF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32950,yusW,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_26250,yqaN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32320,yutC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18019,ynzL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_00080,yaaC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40560,yybP,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_33640,yvaM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11350,yjaZ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_05529,ydzR,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18140,ynfE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18280,yngK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18290,yngL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19259,yoyB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19510,yojB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13050,ykzH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27570,yrzK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19660,yozD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19749,yoyG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_02250,ybfJ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22160,yptA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_03190,ycgL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_10080,yhfA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30470,ytzC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36480,ywoD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22280,yppD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_24440,yqhV,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_10960,yitE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40430,yycE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_14569,ykzV,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19639,yoyE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31319,yuzI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_23350,ypzD,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11280,yjaU,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13370,ykoQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36990,ywkF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_25820,yqcI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_26559,yrzN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_25600,comER,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_25010,yqgE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_08770,ygzA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_05520,ydzH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36180,ywqK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_02150,ybeF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18760,yoaU,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18660,yoaM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31790,yueG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11139,yizC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36200,ywqI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30100,yteT,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19640,yodL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_25730,yqeC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19680,yozE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32280,yutG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19810,yodU,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30640,ytkC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18700,yoaQ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_38440,ywaF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_38390,ywbA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22849,ypzH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_09210,yhcT,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
