refseq.id.x,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral replication genes,Viral genes with unknown function,Viral hypothetical genes,Viral genes with host benefits,Viral structure genes,Viral genes with viral benefits,virus.tax.id,virus.name,virus.lineage,refseq.id.y,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family,genus.etc,pmid,evidence,sample.type,source.organism,spor_host
NC_028784,0,FALSE,0,84,2,0,FALSE,0.011904762,7,61,13,1,1,1,1698420,Mycobacterium phage Tasp14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028784,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028785,0,FALSE,0,132,10,0,TRUE,0.03030303,5,101,17,5,1,3,1679530,Mycobacterium phage NelitzaMV,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Kostyavirus; unclassified Kostyavirus,NC_028785,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028786,0,FALSE,0,75,4,0,FALSE,0.066666667,6,51,7,7,1,3,1610829,Klebsiella phage 1513,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Drexlerviridae; Webervirus; Klebsiella virus 1513,NC_028786,NA,NA,NA,573,Klebsiella pneumoniae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,RefSeq,NA,NA,FALSE
NC_028788,0,FALSE,0,57,8,1,TRUE,0.035087719,7,36,7,2,2,3,1589750,Paenibacillus phage Diva,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Sitaravirus; Paenibacillus virus Diva,NC_028788,NA,NA,NA,1464,Paenibacillus larvae,Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,26089405,"Literature, RefSeq",NA,NA,TRUE
NC_028789,0,FALSE,0,26,2,0,FALSE,0.038461538,9,5,9,2,1,0,1734382,Bacillus phage VMY22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_028789,NA,NA,NA,1396,Bacillus cereus,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus cereus group,"25680445, 26941234","Literature, NCBI Virus, RefSeq",NA,NA,TRUE
NC_028791,0,FALSE,0,65,0,0,FALSE,0,3,49,12,0,0,1,1647309,Mycobacterium phage MOOREtheMARYer,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028791,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028792,0,FALSE,0,102,10,0,TRUE,0.019607843,5,76,16,2,1,2,1662284,Mycobacterium phage Kimberlium,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Cheoctovirus; unclassified Cheoctovirus,NC_028792,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028794,0,FALSE,0,87,3,0,FALSE,0.011494253,9,65,8,1,2,2,1527520,Mycobacterium phage Piro94,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028794,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028795,0,FALSE,0,37,0,0,FALSE,0.027027027,15,10,3,1,3,5,1636314,Enterobacter phage E-3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Studiervirinae; Teetrevirus; Enterobacter virus E3,NC_028795,NA,NA,NA,550,Enterobacter cloacae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter; Enterobacter cloacae complex,NA,RefSeq,NA,NA,FALSE
NC_028796,0,FALSE,0,79,2,1,FALSE,0.025316456,3,57,14,3,0,2,1647302,Mycobacterium phage Phayonce,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Pclasvirinae; Phayoncevirus; Mycobacterium virus Phayonce,NC_028796,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,RefSeq,NA,NA,FALSE
NC_028798,0,FALSE,0,84,3,0,FALSE,0.011904762,9,60,10,2,2,1,1527516,Mycobacterium phage MarQuardt,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028798,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028799,0,FALSE,0,102,7,1,FALSE,0.009803922,7,51,42,1,1,0,1589297,Vibrio phage phi 1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_028799,NA,NA,NA,666,Vibrio cholerae,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028800,0,FALSE,0,48,0,1,FALSE,0.020833333,16,16,5,1,3,7,1647374,Klebsiella phage K5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Studiervirinae; Przondovirus; Klebsiella virus K5,NC_028800,NA,NA,NA,573,Klebsiella pneumoniae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,RefSeq,NA,NA,FALSE
NC_028801,0,FALSE,0,95,11,0,FALSE,0,2,85,7,0,0,1,1034149,Mycobacterium phage Vortex,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Bclasvirinae; Pegunavirus; unclassified Pegunavirus,NC_028801,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028802,0,FALSE,0,78,3,0,FALSE,0,9,54,12,0,2,1,1673876,Mycobacterium phage UnionJack,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028802,NA,NA,NA,1763,Mycobacterium,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,NA,NA,NCBI Virus,NA,NA,FALSE
NC_028803,0,FALSE,0,98,11,0,FALSE,0,2,83,12,0,0,1,1035482,Mycobacterium phage OSmaximus,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Bclasvirinae; Pegunavirus; Mycobacterium virus Osmaximus,NC_028803,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,RefSeq,NA,NA,FALSE
NC_028804,0,FALSE,0,91,2,0,FALSE,0.010989011,7,69,12,1,1,1,1675548,Mycobacterium phage Barriga,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028804,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,RefSeq,NA,NA,FALSE
NC_028805,0,FALSE,0,163,13,2,TRUE,0.036809816,12,38,105,7,0,1,1691954,Brevibacillus phage Jenst,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Jenstvirus; Brevibacillus virus Jenst,NC_028805,NA,NA,NA,1465,Brevibacillus laterosporus,Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Brevibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,26494658,"Literature, RefSeq",NA,NA,TRUE
NC_028807,0,FALSE,0,52,0,0,FALSE,0,4,36,10,1,0,1,1690817,Streptomyces phage SF1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028807,NA,NA,NA,52258,Streptomyces flavovirens,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces griseus group; Streptomyces flavovirens subgroup,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces; Streptomyces griseus group; Streptomyces flavovirens subgroup,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028808,0,FALSE,0,137,6,1,FALSE,0.02919708,10,108,9,7,1,2,1718606,Escherichia phage SUSP1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Ounavirinae; Suspvirus; Escherichia virus SUSP1,NC_028808,NA,NA,NA,511145,Escherichia coli str. K-12 substr. MG1655,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia; Escherichia coli,NA,RefSeq,NA,NA,FALSE
NC_028809,0,FALSE,0,74,4,1,FALSE,0,5,51,17,0,0,1,1175663,Pseudomonas phage PaMx74,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Pamexvirus; Pseudomonas virus PaMx74,NC_028809,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,RefSeq,NA,NA,FALSE
NC_028810,0,FALSE,0,85,1,0,FALSE,0.011764706,7,65,9,1,1,2,1698441,Mycobacterium phage Rufus,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028810,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028812,0,FALSE,0,64,4,0,FALSE,0.015625,3,35,22,4,0,0,1567485,Proteus phage pPM_01,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028812,NA,NA,NA,584,Proteus mirabilis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028813,0,FALSE,0,104,13,1,FALSE,0.009615385,4,74,21,1,1,3,1698713,Mycobacterium phage Seagreen,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Cheoctovirus; unclassified Cheoctovirus,NC_028813,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028815,0,FALSE,0,82,2,0,FALSE,0.012195122,8,60,11,1,1,1,1675553,Mycobacterium phage Nhonho,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028815,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,RefSeq,NA,NA,FALSE
NC_028816,0,FALSE,0,54,0,0,FALSE,0.018518519,12,36,3,1,0,2,1610834,Klebsiella phage vB_KpnP_SU503,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Slopekvirinae; Drulisvirus; Klebsiella virus SU503,NC_028816,NA,NA,NA,573,Klebsiella pneumoniae,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,NA,RefSeq,NA,NA,FALSE
NC_028817,0,FALSE,0,172,7,1,FALSE,0.01744186,9,140,11,6,3,3,1716041,Pseudomonas phage K8,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pakpunavirus; unclassified Pakpunavirus,NC_028817,NA,NA,NA,1009714,Pseudomonas aeruginosa PAK,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028818,0,FALSE,0,70,8,2,FALSE,0.057142857,3,51,11,4,0,1,1636184,Streptomyces phage TP1604,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Woodruffvirus; Streptomyces virus TP1604,NC_028818,NA,NA,NA,67263,Streptomyces griseus subsp. griseus,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces griseus group; Streptomyces griseus subgroup; Streptomyces griseus,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces; Streptomyces griseus group; Streptomyces griseus subgroup; Streptomyces griseus,NA,RefSeq,NA,NA,FALSE
NC_028819,0,FALSE,0,76,12,0,FALSE,0.013157895,1,38,35,1,1,0,1636200,Pseudoalteromonas phage H103,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028819,NA,NA,NA,267375,Pseudoalteromonas marina,Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028820,0,FALSE,0,263,10,2,FALSE,0.034220532,31,130,48,28,10,16,1589265,Yersinia phage vB_YenM_TG1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tegunavirus; Yersinia virus TG1,NC_028820,NA,NA,NA,630,Yersinia enterocolitica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,NA,RefSeq,NA,NA,FALSE
NC_028821,0,FALSE,0,58,7,1,FALSE,0.017241379,4,36,14,2,1,1,1732064,Staphylococcus phage StB20-like,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028821,NA,NA,NA,1248411,Staphylococcus epidermidis 36-1,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus epidermidis,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus; Staphylococcus epidermidis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028822,0,FALSE,0,47,0,0,FALSE,0.021276596,17,14,4,1,3,8,1572753,Escherichia phage P483,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Studiervirinae; Berlinvirus; Escherichia virus P483,NC_028822,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,RefSeq,NA,NA,FALSE
NC_028823,0,FALSE,0,100,5,1,FALSE,0.01,7,77,12,1,0,3,1551711,Mycobacterium phage Bipolar,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Cheoctovirus; unclassified Cheoctovirus,NC_028823,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028825,0,FALSE,0,129,4,1,FALSE,0.03875969,10,99,9,8,1,2,1636202,Escherichia phage vB_EcoM_AYO145A,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Ounavirinae; Felixounavirus; Escherichia virus AYO145A,NC_028825,NA,NA,NA,991919,Escherichia coli O145:NM,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia; Escherichia coli,NA,RefSeq,NA,NA,FALSE
NC_028826,0,FALSE,0,68,4,0,FALSE,0,2,44,19,1,1,1,1718158,Enterococcus phage IME-EFm5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028826,NA,NA,NA,1352,Enterococcus faecium,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028827,0,FALSE,0,69,6,0,FALSE,0.028985507,8,48,7,3,2,1,1674927,Streptomyces phage Lannister,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Arquatrovirinae; Likavirus; Streptomyces virus Lannister,NC_028827,NA,NA,NA,953739,Streptomyces venezuelae ATCC 10712,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces venezuelae,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces; Streptomyces venezuelae,NA,RefSeq,NA,NA,FALSE
NC_028828,0,FALSE,0,83,1,0,FALSE,0.012048193,7,58,15,1,1,1,1701845,Mycobacterium phage TheloniousMonk,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Fromanvirus; unclassified Fromanvirus,NC_028828,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028829,0,FALSE,0,384,28,7,FALSE,0.0546875,29,266,34,36,10,9,1610855,Vibrio phage ValKK3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; Schizotequatrovirus; Vibrio virus ValKK3,NC_028829,NA,NA,NA,1219076,Vibrio alginolyticus NBRC 15630 = ATCC 17749,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group; Vibrio alginolyticus,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio; Vibrio harveyi group; Vibrio alginolyticus,NA,RefSeq,NA,NA,FALSE
NC_028830,0,FALSE,0,48,2,0,FALSE,0.020833333,8,21,16,1,2,0,1739609,Lactobacillus phage iA2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028830,NA,NA,NA,1597,Lacticaseibacillus paracasei,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028831,0,FALSE,0,91,6,3,FALSE,0.065934066,3,70,8,7,2,1,1720493,Escherichia phage slur01,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Seuratvirus; unclassified Seuratvirus,NC_028831,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028832,0,FALSE,0,89,2,1,FALSE,0.02247191,6,71,7,2,1,2,1541819,Mycobacterium phage Omnicron,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Timquatrovirus; unclassified Timquatrovirus,NC_028832,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_028834,0,FALSE,0,62,8,0,FALSE,0,3,47,11,0,1,0,1589747,Achromobacter phage 83-24,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Steinhofvirus; Achromobacter virus 83-24,NC_028834,NA,NA,NA,85698,Achromobacter xylosoxidans,Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,24466294,"Literature, RefSeq",NA,NA,FALSE
NC_028835,0,FALSE,0,56,0,0,FALSE,0.035714286,4,31,16,4,1,0,1739608,Lactobacillus phage CL2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_028835,NA,NA,NA,1597,Lacticaseibacillus paracasei,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
